2849,言叶之海,以前听他们说罗大佑关注的是整个世界，充满人文关怀，而李宗盛关注的是个人内心，听着这些歌，正印证了这句话
0,onepiece845,99路过
0,Khan_K31,🇨🇳！
0,杨潇洒就是我,今天25周年啦！祝福祖国🇨🇳，祝福香港🇭🇰
0,农夫与花匠,祝福祖国，祝福香港，也祝你平安喜乐
1,金属大长腿,香港回归时我还不到3个月大，这首歌小时候电视里听了太多遍，今天早晨看到25周年消息脑海中又响起了这个旋律
0,settra009,祝祖国繁荣昌盛
0,农夫与花匠,祝福祖国祝福香港，也祝福你平安喜乐
0,wlfool,祝福祖国🇨🇳
1,hiCyoung,请不要忘记我们永远不变黄色的脸！
0,风咧吹,庆祝香港回归25周年
2,恰见明月恓山,2022年7月1日庆祝香港回归25周年纪念日 祝福祖国繁荣昌盛 希望祖国越蒸蒸日上
1,农夫与花匠,东方之珠，浪漫依然。活力之都，更胜往昔
2,卡修罗,今天是港归25周年、纪念一下
2,ZengJlin,1997年7月1日-2022年7月1日，庆祝东方之珠香港回归祖国25周年
4,小侯睡醒了啊,香港回归25周年啦！
0,小红豆儿A,"今天是香港回归25周年  祝祖国繁荣昌盛
"
0,可爱的埃塔,祖国万岁
0,皮皮O_o,25周年
0,方山一子,今天是值得纪念的一天，香港回归祖国大家庭二十五年！祝祖国永远繁荣昌盛！
0,老婆婚前出轨,不再明亮
0,有你在就足够1998,今天是香港回归25周年  中国建党100周年   可谓双喜    我爱🇨🇳   祝祖国繁荣昌盛  国泰民安
1,Willaissocool,香港回归25周年了！请不要忘记我们永远不变黄色的脸[星星]
0,飞天遁地下_4JDL,重启高考的第一批留学生我记得没有一个留在国外全回来了
1,发光的老金,请别忘记我永远不变黄色的脸。
1,彼有鹿鸣,香港回归25周年
0,美好哒哒,25周年了，每年的这一天都要听一次
0,美好哒哒,额……25周年了[大哭]
0,锃小花,共同祝愿
0,nolyprincess,让海风吹拂了五千年
0,redmonk,今天20220701 25周年
2,天真善良冰糖Q,香港回归25周年
0,江容冶,我们不会忘记[憨笑]
0,1同1舟5共1济1,"共同祝愿

香港明天会更好"
2,五减二,"2022年7月1日
庆祝中国共产党成立101周年！庆祝香港回归25周年！"
3,nian年-年,祖国明天会更好！
3,荔枝啵啵乐,紫荆花永远盛开 祝福祖国繁荣昌盛～
0,美好哒哒,哈哈，信息化的时代，再也没有了当时抄歌词的执着……
1,北方小仙-,祝福香港，祝福祖国。
0,溜溜溜溜朱溜溜,🇨🇳🇭🇰
1,pcongyang,25周年了，003都下水了
2,Cherry__Ching,希望香港越来越好，25周年！
0,MarkZ丶丶,明天会更好！
2,1128-yyqx,今天是香港回归祖国25周年，祝福香港，祝福祖国！
0,正月天儿_,祝贺中国共产党成立一百零一周年，香港回归祖国二十五周年，为实现中华民族伟大复兴而坚持奋斗，祖国统一不远了！敬礼！
0,北北北北贝贝贝贝贝,爱国没有年龄之分[可爱]
1,男孩像你99,今天是香港回归25周年  中国建党101周年  
1,同-舟,今天是香港回归25周年  中国建党100周年   可谓双喜    我爱🇨🇳   祝祖国繁荣昌盛
1,江蒋酱y,今天是香港回归祖国25周年，祝福香港越来越好，祝福祖国越来越繁荣昌盛！
1,暮成歌,欢迎回家!
3,暮成歌,今天是香港回归25周年庆，我爱祖国，希望祖国繁荣昌盛，听这首歌还是很感动
2,张7777777777777,欢迎回家！
0,豆豆豆豆同学,🇨🇳 1997.07.01-2022.07.01  25Y  🇭🇰
0,拥有的梦想已消散,华语音乐我崇拜的人不多，数来数去只有一人
2,k-Jelly,香港回归25周年了，各位同胞
1,瑜磊,2022年7月1日。香港明天会更好。永远不要忘记我们黄色的脸，中华大地永不变，保留好我们民族特色，守好我们的炎黄血脉。黑人，白人，西亚人，不要来坏了我们的血脉。希望中国永远是我们炎黄子孙的。龙的血脉。
0,k-Jelly,25周年了，宝宝
3,可爱又迷人的反派美女,热烈庆祝香港回归祖国怀抱25周年，功不唐捐，玉汝于成，乘势而上，接续奋斗，祝愿祖国繁荣昌盛🇨🇳🇭🇰
2,阿久要温柔,小时候只觉得好听，长大了听会热血会流泪会感动
0,Jazmin小蜗呀,庆祝香港回归25周年🎊
0,好喝的qiqichen,❤️
0,Veronica周四,俺也一样
0,期待summer-,祝祖国繁华荣昌盛。
0,oooooopu,读书的时候有教 东方之珠 七子之歌
0,溯光-mx,25周年啦
0,暴走的食肉兽,今天香港回归25周年！祝祖国繁荣昌盛！祝香港越来越好
1,青山应如是e,韵味意味深长
0,chenjiayka,一 国 两 制 统 一 中 国
0,Z-果果果果果,笑死了平时一个个网抑云，还张口就来什么时代，家国情怀。格局确实重要，但是能将人的感情写出来，同样值得歌颂，每一个人的内心同样珍贵。
1,晚安zz张张,1997-2022[爱心]
0,十三十七十九,年轻时不懂  年纪大了才品味出其中深意
3,离途yo,今天是香港回归25周年  中国建党101周年   荣幸之至 生长在这个年代 作为年轻的一代 见证了祖国的繁荣富强！！！[多多大笑][多多大笑]
0,绘纸,1997年我出生啦！
0,佩珀军士孤独之心俱乐部乐队鼓手,罗大佑是我见过写词格局最大的音乐家
2,佑尘AQ,今天是香港回归25周年，25年风雨，73载征程，勠力同心，共创未来😊
3,奈纺未,2022/7/1
0,RedEmptioD,愿祖国繁荣昌盛
2,有田一坡,25周年，特意来听。97.7.1的你，还好吗？
0,用户391819188,25周年啦
0,云村村民162282136276929,祖国繁荣昌盛！
2,Sonsyzen,XXXX，XXXX
1,家有宝贝叫伊一,今天是香港回归25周年 中国建党101周年 可谓双喜 我爱 祝祖国繁荣昌盛
1,谢灰灰想打人,热烈庆祝香港回归祖国怀抱25周年[多多耍酷][多多耍酷]
0,一追再追8,25周年🇭🇰
1,彳亍legend,热烈庆祝香港回归祖国怀抱25周年，风雨同行，携手并进。
0,天天天蓝171119,香港回归25周年
1,禾斗Nicole,紫荆花永远盛开
0,奈兜子_,繁荣富强🇨🇳🇭🇰
0,妘烟,今天是香港回归25周年，中国共产党建党101周年，双喜，庆祝庆祝～
0,奇诺布卡,25啦
0,killer丨皮丨,地区不同而已
0,萧霄逍,有些歌曲，就是你平时没有怎么听过，但是一听到就会让你莫名的激动和熟悉
0,跑跑走走停停XF,25[强]
0,TheoddoneNA,庆祝香港回归25周年，祝祖国繁荣昌盛，国泰民安！
0,sunnyxixi05,小香港回归25周年 祝香港和祖国越来越好！
2,嗜酒欢愉,庆祝香港特别行政区回归祖国25周年[爱心]也庆祝我的25岁[可爱]
2,九蓠1,香港回归25周年  回来再听一遍
0,以下是一个名字,我不同意！00后报道
2,撤回vvGV,25周年祝愿祖国繁荣昌盛
2,程程程爱这花花世界,"从人民日报视频号看《声声不息》香港🇭🇰回归25周年【演唱：东方之珠】过来的
这首歌作词作曲原唱竟然都是罗大佑，他真是太厉害了。"
0,onepiece845,99路过
0,Khan_K31,🇨🇳！
0,杨潇洒就是我,今天25周年啦！祝福祖国🇨🇳，祝福香港🇭🇰
0,农夫与花匠,祝福祖国，祝福香港，也祝你平安喜乐
1,金属大长腿,香港回归时我还不到3个月大，这首歌小时候电视里听了太多遍，今天早晨看到25周年消息脑海中又响起了这个旋律
0,settra009,祝祖国繁荣昌盛
0,农夫与花匠,祝福祖国祝福香港，也祝福你平安喜乐
0,wlfool,祝福祖国🇨🇳
1,hiCyoung,请不要忘记我们永远不变黄色的脸！
0,风咧吹,庆祝香港回归25周年
2,恰见明月恓山,2022年7月1日庆祝香港回归25周年纪念日 祝福祖国繁荣昌盛 希望祖国越蒸蒸日上
1,农夫与花匠,东方之珠，浪漫依然。活力之都，更胜往昔
2,卡修罗,今天是港归25周年、纪念一下
2,ZengJlin,1997年7月1日-2022年7月1日，庆祝东方之珠香港回归祖国25周年
4,小侯睡醒了啊,香港回归25周年啦！
0,小红豆儿A,"今天是香港回归25周年  祝祖国繁荣昌盛
"
0,可爱的埃塔,祖国万岁
0,皮皮O_o,25周年
0,方山一子,今天是值得纪念的一天，香港回归祖国大家庭二十五年！祝祖国永远繁荣昌盛！
0,老婆婚前出轨,不再明亮
0,有你在就足够1998,今天是香港回归25周年  中国建党100周年   可谓双喜    我爱🇨🇳   祝祖国繁荣昌盛  国泰民安
1,Willaissocool,香港回归25周年了！请不要忘记我们永远不变黄色的脸[星星]
0,飞天遁地下_4JDL,重启高考的第一批留学生我记得没有一个留在国外全回来了
1,发光的老金,请别忘记我永远不变黄色的脸。
1,彼有鹿鸣,香港回归25周年
0,美好哒哒,25周年了，每年的这一天都要听一次
0,美好哒哒,额……25周年了[大哭]
0,锃小花,共同祝愿
0,nolyprincess,让海风吹拂了五千年
0,redmonk,今天20220701 25周年
2,天真善良冰糖Q,香港回归25周年
0,江容冶,我们不会忘记[憨笑]
0,1同1舟5共1济1,"共同祝愿

香港明天会更好"
2,五减二,"2022年7月1日
庆祝中国共产党成立101周年！庆祝香港回归25周年！"
3,nian年-年,祖国明天会更好！
3,荔枝啵啵乐,紫荆花永远盛开 祝福祖国繁荣昌盛～
0,美好哒哒,哈哈，信息化的时代，再也没有了当时抄歌词的执着……
1,北方小仙-,祝福香港，祝福祖国。
0,溜溜溜溜朱溜溜,🇨🇳🇭🇰
1,pcongyang,25周年了，003都下水了
2,Cherry__Ching,希望香港越来越好，25周年！
0,MarkZ丶丶,明天会更好！
2,1128-yyqx,今天是香港回归祖国25周年，祝福香港，祝福祖国！
0,正月天儿_,祝贺中国共产党成立一百零一周年，香港回归祖国二十五周年，为实现中华民族伟大复兴而坚持奋斗，祖国统一不远了！敬礼！
0,北北北北贝贝贝贝贝,爱国没有年龄之分[可爱]
1,男孩像你99,今天是香港回归25周年  中国建党101周年  
1,同-舟,今天是香港回归25周年  中国建党100周年   可谓双喜    我爱🇨🇳   祝祖国繁荣昌盛
1,江蒋酱y,今天是香港回归祖国25周年，祝福香港越来越好，祝福祖国越来越繁荣昌盛！
1,暮成歌,欢迎回家!
3,暮成歌,今天是香港回归25周年庆，我爱祖国，希望祖国繁荣昌盛，听这首歌还是很感动
2,张7777777777777,欢迎回家！
3,阿洋的羊,欢迎回家25年！
0,拥有的梦想已消散,华语音乐我崇拜的人不多，数来数去只有一人
2,k-Jelly,香港回归25周年了，各位同胞
1,瑜磊,2022年7月1日。香港明天会更好。永远不要忘记我们黄色的脸，中华大地永不变，保留好我们民族特色，守好我们的炎黄血脉。黑人，白人，西亚人，不要来坏了我们的血脉。希望中国永远是我们炎黄子孙的。龙的血脉。
0,k-Jelly,25周年了，宝宝
3,可爱又迷人的反派美女,热烈庆祝香港回归祖国怀抱25周年，功不唐捐，玉汝于成，乘势而上，接续奋斗，祝愿祖国繁荣昌盛🇨🇳🇭🇰
2,阿久要温柔,小时候只觉得好听，长大了听会热血会流泪会感动
0,Jazmin小蜗呀,庆祝香港回归25周年🎊
0,好喝的qiqichen,❤️
0,Veronica周四,俺也一样
0,期待summer-,祝祖国繁华荣昌盛。
0,oooooopu,读书的时候有教 东方之珠 七子之歌
0,溯光-mx,25周年啦
0,暴走的食肉兽,今天香港回归25周年！祝祖国繁荣昌盛！祝香港越来越好
1,青山应如是e,韵味意味深长
0,chenjiayka,一 国 两 制 统 一 中 国
0,Z-果果果果果,笑死了平时一个个网抑云，还张口就来什么时代，家国情怀。格局确实重要，但是能将人的感情写出来，同样值得歌颂，每一个人的内心同样珍贵。
1,晚安zz张张,1997-2022[爱心]
0,十三十七十九,年轻时不懂  年纪大了才品味出其中深意
3,离途yo,今天是香港回归25周年  中国建党101周年   荣幸之至 生长在这个年代 作为年轻的一代 见证了祖国的繁荣富强！！！[多多大笑][多多大笑]
0,绘纸,1997年我出生啦！
0,佩珀军士孤独之心俱乐部乐队鼓手,罗大佑是我见过写词格局最大的音乐家
2,佑尘AQ,今天是香港回归25周年，25年风雨，73载征程，勠力同心，共创未来😊
3,奈纺未,2022/7/1
0,RedEmptioD,愿祖国繁荣昌盛
2,有田一坡,25周年，特意来听。97.7.1的你，还好吗？
0,用户391819188,25周年啦
0,云村村民162282136276929,祖国繁荣昌盛！
2,Sonsyzen,XXXX，XXXX
1,家有宝贝叫伊一,今天是香港回归25周年 中国建党101周年 可谓双喜 我爱 祝祖国繁荣昌盛
1,谢灰灰想打人,热烈庆祝香港回归祖国怀抱25周年[多多耍酷][多多耍酷]
0,一追再追8,25周年🇭🇰
1,彳亍legend,热烈庆祝香港回归祖国怀抱25周年，风雨同行，携手并进。
0,天天天蓝171119,香港回归25周年
1,禾斗Nicole,紫荆花永远盛开
0,奈兜子_,繁荣富强🇨🇳🇭🇰
0,妘烟,今天是香港回归25周年，中国共产党建党101周年，双喜，庆祝庆祝～
0,奇诺布卡,25啦
0,killer丨皮丨,地区不同而已
0,萧霄逍,有些歌曲，就是你平时没有怎么听过，但是一听到就会让你莫名的激动和熟悉
0,跑跑走走停停XF,25[强]
0,TheoddoneNA,庆祝香港回归25周年，祝祖国繁荣昌盛，国泰民安！
0,sunnyxixi05,小香港回归25周年 祝香港和祖国越来越好！
2,嗜酒欢愉,庆祝香港特别行政区回归祖国25周年[爱心]也庆祝我的25岁[可爱]
2,九蓠1,香港回归25周年  回来再听一遍
0,以下是一个名字,我不同意！00后报道
2,撤回vvGV,25周年祝愿祖国繁荣昌盛
2,程程程爱这花花世界,"从人民日报视频号看《声声不息》香港🇭🇰回归25周年【演唱：东方之珠】过来的
这首歌作词作曲原唱竟然都是罗大佑，他真是太厉害了。"
0,onepiece845,99路过
0,Khan_K31,🇨🇳！
0,杨潇洒就是我,今天25周年啦！祝福祖国🇨🇳，祝福香港🇭🇰
0,农夫与花匠,祝福祖国，祝福香港，也祝你平安喜乐
1,金属大长腿,香港回归时我还不到3个月大，这首歌小时候电视里听了太多遍，今天早晨看到25周年消息脑海中又响起了这个旋律
0,settra009,祝祖国繁荣昌盛
0,农夫与花匠,祝福祖国祝福香港，也祝福你平安喜乐
0,wlfool,祝福祖国🇨🇳
1,hiCyoung,请不要忘记我们永远不变黄色的脸！
0,风咧吹,庆祝香港回归25周年
2,恰见明月恓山,2022年7月1日庆祝香港回归25周年纪念日 祝福祖国繁荣昌盛 希望祖国越蒸蒸日上
1,农夫与花匠,东方之珠，浪漫依然。活力之都，更胜往昔
2,卡修罗,今天是港归25周年、纪念一下
2,ZengJlin,1997年7月1日-2022年7月1日，庆祝东方之珠香港回归祖国25周年
4,小侯睡醒了啊,香港回归25周年啦！
0,小红豆儿A,"今天是香港回归25周年  祝祖国繁荣昌盛
"
0,可爱的埃塔,祖国万岁
0,皮皮O_o,25周年
0,方山一子,今天是值得纪念的一天，香港回归祖国大家庭二十五年！祝祖国永远繁荣昌盛！
0,老婆婚前出轨,不再明亮
0,有你在就足够1998,今天是香港回归25周年  中国建党100周年   可谓双喜    我爱🇨🇳   祝祖国繁荣昌盛  国泰民安
1,Willaissocool,香港回归25周年了！请不要忘记我们永远不变黄色的脸[星星]
0,飞天遁地下_4JDL,重启高考的第一批留学生我记得没有一个留在国外全回来了
1,发光的老金,请别忘记我永远不变黄色的脸。
1,彼有鹿鸣,香港回归25周年
0,美好哒哒,25周年了，每年的这一天都要听一次
0,美好哒哒,额……25周年了[大哭]
0,锃小花,共同祝愿
0,nolyprincess,让海风吹拂了五千年
0,redmonk,今天20220701 25周年
2,天真善良冰糖Q,香港回归25周年
0,江容冶,我们不会忘记[憨笑]
0,1同1舟5共1济1,"共同祝愿

香港明天会更好"
2,五减二,"2022年7月1日
庆祝中国共产党成立101周年！庆祝香港回归25周年！"
3,nian年-年,祖国明天会更好！
3,荔枝啵啵乐,紫荆花永远盛开 祝福祖国繁荣昌盛～
0,美好哒哒,哈哈，信息化的时代，再也没有了当时抄歌词的执着……
1,北方小仙-,祝福香港，祝福祖国。
0,溜溜溜溜朱溜溜,🇨🇳🇭🇰
1,pcongyang,25周年了，003都下水了
2,Cherry__Ching,希望香港越来越好，25周年！
0,MarkZ丶丶,明天会更好！
2,1128-yyqx,今天是香港回归祖国25周年，祝福香港，祝福祖国！
0,正月天儿_,祝贺中国共产党成立一百零一周年，香港回归祖国二十五周年，为实现中华民族伟大复兴而坚持奋斗，祖国统一不远了！敬礼！
0,北北北北贝贝贝贝贝,爱国没有年龄之分[可爱]
1,男孩像你99,今天是香港回归25周年  中国建党101周年  
1,同-舟,今天是香港回归25周年  中国建党100周年   可谓双喜    我爱🇨🇳   祝祖国繁荣昌盛
1,江蒋酱y,今天是香港回归祖国25周年，祝福香港越来越好，祝福祖国越来越繁荣昌盛！
1,暮成歌,欢迎回家!
3,暮成歌,今天是香港回归25周年庆，我爱祖国，希望祖国繁荣昌盛，听这首歌还是很感动
2,张7777777777777,欢迎回家！
3,阿洋的羊,欢迎回家25年！
0,盗号的小心我诅咒你,今天是香港回归25周年，所有人都很高兴
2,k-Jelly,香港回归25周年了，各位同胞
1,瑜磊,2022年7月1日。香港明天会更好。永远不要忘记我们黄色的脸，中华大地永不变，保留好我们民族特色，守好我们的炎黄血脉。黑人，白人，西亚人，不要来坏了我们的血脉。希望中国永远是我们炎黄子孙的。龙的血脉。
0,k-Jelly,25周年了，宝宝
3,可爱又迷人的反派美女,热烈庆祝香港回归祖国怀抱25周年，功不唐捐，玉汝于成，乘势而上，接续奋斗，祝愿祖国繁荣昌盛🇨🇳🇭🇰
2,阿久要温柔,小时候只觉得好听，长大了听会热血会流泪会感动
0,Jazmin小蜗呀,庆祝香港回归25周年🎊
0,好喝的qiqichen,❤️
0,Veronica周四,俺也一样
0,期待summer-,祝祖国繁华荣昌盛。
0,oooooopu,读书的时候有教 东方之珠 七子之歌
0,溯光-mx,25周年啦
0,暴走的食肉兽,今天香港回归25周年！祝祖国繁荣昌盛！祝香港越来越好
1,青山应如是e,韵味意味深长
0,chenjiayka,一 国 两 制 统 一 中 国
0,Z-果果果果果,笑死了平时一个个网抑云，还张口就来什么时代，家国情怀。格局确实重要，但是能将人的感情写出来，同样值得歌颂，每一个人的内心同样珍贵。
1,晚安zz张张,1997-2022[爱心]
0,十三十七十九,年轻时不懂  年纪大了才品味出其中深意
3,离途yo,今天是香港回归25周年  中国建党101周年   荣幸之至 生长在这个年代 作为年轻的一代 见证了祖国的繁荣富强！！！[多多大笑][多多大笑]
0,绘纸,1997年我出生啦！
0,佩珀军士孤独之心俱乐部乐队鼓手,罗大佑是我见过写词格局最大的音乐家
2,佑尘AQ,今天是香港回归25周年，25年风雨，73载征程，勠力同心，共创未来😊
3,奈纺未,2022/7/1
0,RedEmptioD,愿祖国繁荣昌盛
2,有田一坡,25周年，特意来听。97.7.1的你，还好吗？
0,用户391819188,25周年啦
0,云村村民162282136276929,祖国繁荣昌盛！
2,Sonsyzen,XXXX，XXXX
1,家有宝贝叫伊一,今天是香港回归25周年 中国建党101周年 可谓双喜 我爱 祝祖国繁荣昌盛
1,谢灰灰想打人,热烈庆祝香港回归祖国怀抱25周年[多多耍酷][多多耍酷]
0,一追再追8,25周年🇭🇰
1,彳亍legend,热烈庆祝香港回归祖国怀抱25周年，风雨同行，携手并进。
0,天天天蓝171119,香港回归25周年
1,禾斗Nicole,紫荆花永远盛开
0,奈兜子_,繁荣富强🇨🇳🇭🇰
0,妘烟,今天是香港回归25周年，中国共产党建党101周年，双喜，庆祝庆祝～
0,奇诺布卡,25啦
0,killer丨皮丨,地区不同而已
0,萧霄逍,有些歌曲，就是你平时没有怎么听过，但是一听到就会让你莫名的激动和熟悉
0,跑跑走走停停XF,25[强]
0,TheoddoneNA,庆祝香港回归25周年，祝祖国繁荣昌盛，国泰民安！
0,sunnyxixi05,小香港回归25周年 祝香港和祖国越来越好！
2,嗜酒欢愉,庆祝香港特别行政区回归祖国25周年[爱心]也庆祝我的25岁[可爱]
2,九蓠1,香港回归25周年  回来再听一遍
0,以下是一个名字,我不同意！00后报道
2,撤回vvGV,25周年祝愿祖国繁荣昌盛
2,程程程爱这花花世界,"从人民日报视频号看《声声不息》香港🇭🇰回归25周年【演唱：东方之珠】过来的
这首歌作词作曲原唱竟然都是罗大佑，他真是太厉害了。"
0,onepiece845,99路过
0,Khan_K31,🇨🇳！
0,杨潇洒就是我,今天25周年啦！祝福祖国🇨🇳，祝福香港🇭🇰
0,农夫与花匠,祝福祖国，祝福香港，也祝你平安喜乐
1,金属大长腿,香港回归时我还不到3个月大，这首歌小时候电视里听了太多遍，今天早晨看到25周年消息脑海中又响起了这个旋律
0,settra009,祝祖国繁荣昌盛
0,农夫与花匠,祝福祖国祝福香港，也祝福你平安喜乐
0,wlfool,祝福祖国🇨🇳
1,hiCyoung,请不要忘记我们永远不变黄色的脸！
0,风咧吹,庆祝香港回归25周年
2,恰见明月恓山,2022年7月1日庆祝香港回归25周年纪念日 祝福祖国繁荣昌盛 希望祖国越蒸蒸日上
1,农夫与花匠,东方之珠，浪漫依然。活力之都，更胜往昔
2,卡修罗,今天是港归25周年、纪念一下
2,ZengJlin,1997年7月1日-2022年7月1日，庆祝东方之珠香港回归祖国25周年
4,小侯睡醒了啊,香港回归25周年啦！
0,小红豆儿A,"今天是香港回归25周年  祝祖国繁荣昌盛
"
0,可爱的埃塔,祖国万岁
0,皮皮O_o,25周年
0,方山一子,今天是值得纪念的一天，香港回归祖国大家庭二十五年！祝祖国永远繁荣昌盛！
0,老婆婚前出轨,不再明亮
0,有你在就足够1998,今天是香港回归25周年  中国建党100周年   可谓双喜    我爱🇨🇳   祝祖国繁荣昌盛  国泰民安
1,Willaissocool,香港回归25周年了！请不要忘记我们永远不变黄色的脸[星星]
0,飞天遁地下_4JDL,重启高考的第一批留学生我记得没有一个留在国外全回来了
1,发光的老金,请别忘记我永远不变黄色的脸。
1,彼有鹿鸣,香港回归25周年
0,美好哒哒,25周年了，每年的这一天都要听一次
0,美好哒哒,额……25周年了[大哭]
0,锃小花,共同祝愿
0,nolyprincess,让海风吹拂了五千年
0,redmonk,今天20220701 25周年
2,天真善良冰糖Q,香港回归25周年
0,江容冶,我们不会忘记[憨笑]
0,1同1舟5共1济1,"共同祝愿

香港明天会更好"
2,五减二,"2022年7月1日
庆祝中国共产党成立101周年！庆祝香港回归25周年！"
3,nian年-年,祖国明天会更好！
3,荔枝啵啵乐,紫荆花永远盛开 祝福祖国繁荣昌盛～
0,美好哒哒,哈哈，信息化的时代，再也没有了当时抄歌词的执着……
1,北方小仙-,祝福香港，祝福祖国。
0,溜溜溜溜朱溜溜,🇨🇳🇭🇰
1,pcongyang,25周年了，003都下水了
2,Cherry__Ching,希望香港越来越好，25周年！
0,MarkZ丶丶,明天会更好！
2,1128-yyqx,今天是香港回归祖国25周年，祝福香港，祝福祖国！
0,正月天儿_,祝贺中国共产党成立一百零一周年，香港回归祖国二十五周年，为实现中华民族伟大复兴而坚持奋斗，祖国统一不远了！敬礼！
0,北北北北贝贝贝贝贝,爱国没有年龄之分[可爱]
1,男孩像你99,今天是香港回归25周年  中国建党101周年  
1,同-舟,今天是香港回归25周年  中国建党100周年   可谓双喜    我爱🇨🇳   祝祖国繁荣昌盛
1,江蒋酱y,今天是香港回归祖国25周年，祝福香港越来越好，祝福祖国越来越繁荣昌盛！
1,暮成歌,欢迎回家!
3,暮成歌,今天是香港回归25周年庆，我爱祖国，希望祖国繁荣昌盛，听这首歌还是很感动
2,张7777777777777,欢迎回家！
3,阿洋的羊,欢迎回家25年！
0,盗号的小心我诅咒你,今天是香港回归25周年，所有人都很高兴
4,男狦,今天2022.07.01
1,瑜磊,2022年7月1日。香港明天会更好。永远不要忘记我们黄色的脸，中华大地永不变，保留好我们民族特色，守好我们的炎黄血脉。黑人，白人，西亚人，不要来坏了我们的血脉。希望中国永远是我们炎黄子孙的。龙的血脉。
0,k-Jelly,25周年了，宝宝
3,可爱又迷人的反派美女,热烈庆祝香港回归祖国怀抱25周年，功不唐捐，玉汝于成，乘势而上，接续奋斗，祝愿祖国繁荣昌盛🇨🇳🇭🇰
2,阿久要温柔,小时候只觉得好听，长大了听会热血会流泪会感动
0,Jazmin小蜗呀,庆祝香港回归25周年🎊
0,好喝的qiqichen,❤️
0,Veronica周四,俺也一样
0,期待summer-,祝祖国繁华荣昌盛。
0,oooooopu,读书的时候有教 东方之珠 七子之歌
0,溯光-mx,25周年啦
0,暴走的食肉兽,今天香港回归25周年！祝祖国繁荣昌盛！祝香港越来越好
1,青山应如是e,韵味意味深长
0,chenjiayka,一 国 两 制 统 一 中 国
0,Z-果果果果果,笑死了平时一个个网抑云，还张口就来什么时代，家国情怀。格局确实重要，但是能将人的感情写出来，同样值得歌颂，每一个人的内心同样珍贵。
1,晚安zz张张,1997-2022[爱心]
0,十三十七十九,年轻时不懂  年纪大了才品味出其中深意
3,离途yo,今天是香港回归25周年  中国建党101周年   荣幸之至 生长在这个年代 作为年轻的一代 见证了祖国的繁荣富强！！！[多多大笑][多多大笑]
0,绘纸,1997年我出生啦！
0,佩珀军士孤独之心俱乐部乐队鼓手,罗大佑是我见过写词格局最大的音乐家
2,佑尘AQ,今天是香港回归25周年，25年风雨，73载征程，勠力同心，共创未来😊
3,奈纺未,2022/7/1
0,RedEmptioD,愿祖国繁荣昌盛
2,有田一坡,25周年，特意来听。97.7.1的你，还好吗？
0,用户391819188,25周年啦
0,云村村民162282136276929,祖国繁荣昌盛！
2,Sonsyzen,XXXX，XXXX
1,家有宝贝叫伊一,今天是香港回归25周年 中国建党101周年 可谓双喜 我爱 祝祖国繁荣昌盛
1,谢灰灰想打人,热烈庆祝香港回归祖国怀抱25周年[多多耍酷][多多耍酷]
0,一追再追8,25周年🇭🇰
1,彳亍legend,热烈庆祝香港回归祖国怀抱25周年，风雨同行，携手并进。
0,天天天蓝171119,香港回归25周年
1,禾斗Nicole,紫荆花永远盛开
0,奈兜子_,繁荣富强🇨🇳🇭🇰
0,妘烟,今天是香港回归25周年，中国共产党建党101周年，双喜，庆祝庆祝～
0,奇诺布卡,25啦
0,killer丨皮丨,地区不同而已
0,萧霄逍,有些歌曲，就是你平时没有怎么听过，但是一听到就会让你莫名的激动和熟悉
0,跑跑走走停停XF,25[强]
0,TheoddoneNA,庆祝香港回归25周年，祝祖国繁荣昌盛，国泰民安！
0,sunnyxixi05,小香港回归25周年 祝香港和祖国越来越好！
2,嗜酒欢愉,庆祝香港特别行政区回归祖国25周年[爱心]也庆祝我的25岁[可爱]
2,九蓠1,香港回归25周年  回来再听一遍
0,以下是一个名字,我不同意！00后报道
2,撤回vvGV,25周年祝愿祖国繁荣昌盛
2,程程程爱这花花世界,"从人民日报视频号看《声声不息》香港🇭🇰回归25周年【演唱：东方之珠】过来的
这首歌作词作曲原唱竟然都是罗大佑，他真是太厉害了。"
0,onepiece845,99路过
0,Khan_K31,🇨🇳！
0,杨潇洒就是我,今天25周年啦！祝福祖国🇨🇳，祝福香港🇭🇰
0,农夫与花匠,祝福祖国，祝福香港，也祝你平安喜乐
1,金属大长腿,香港回归时我还不到3个月大，这首歌小时候电视里听了太多遍，今天早晨看到25周年消息脑海中又响起了这个旋律
0,settra009,祝祖国繁荣昌盛
0,农夫与花匠,祝福祖国祝福香港，也祝福你平安喜乐
0,wlfool,祝福祖国🇨🇳
1,hiCyoung,请不要忘记我们永远不变黄色的脸！
0,风咧吹,庆祝香港回归25周年
2,恰见明月恓山,2022年7月1日庆祝香港回归25周年纪念日 祝福祖国繁荣昌盛 希望祖国越蒸蒸日上
1,农夫与花匠,东方之珠，浪漫依然。活力之都，更胜往昔
2,卡修罗,今天是港归25周年、纪念一下
2,ZengJlin,1997年7月1日-2022年7月1日，庆祝东方之珠香港回归祖国25周年
4,小侯睡醒了啊,香港回归25周年啦！
0,小红豆儿A,"今天是香港回归25周年  祝祖国繁荣昌盛
"
0,可爱的埃塔,祖国万岁
0,皮皮O_o,25周年
0,方山一子,今天是值得纪念的一天，香港回归祖国大家庭二十五年！祝祖国永远繁荣昌盛！
0,老婆婚前出轨,不再明亮
